Level of Education,Province,Fields of Study,Type of AI,PE1,PE2,PE3,PE4,PE5,PE6,PE7,PE8,PE9,PE10,PE11,PE12,PE13,PE14,PE15,PE16,PE17,PE18,PE19,PE20,CU1,CU2,CU3,CU4,ATU1,ATU2,ATU3,ATU4,ATU5,AUP1,AUP2,AUP3,AUP4,AUP5,MIUA1,MIUA2,MIUA3,MIUA4,MIUA5,Respondent,Gender,University,Gender_Label,University_Label,Education_Label,Province_Label,Field_Label,AI_Label,PE_Score,CU_Score,ATU_Score,AUP_Score,MIUA_Score,PE_Score_Scaled,CU_Score_Scaled,ATU_Score_Scaled,AUP_Score_Scaled,MIUA_Score_Scaled
2.0,2.0,4.7729468599033815,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,152,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.45,3.0,2.2,2.6,1.6,-1.1151782693408394,0.8729400311032701,-1.1584529577101839,-0.12385129326164818,-1.8885342202822362
2.0,2.0,4.7729468599033815,11.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,153,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.35,2.25,3.2,3.0,2.8,0.5456479203527991,-0.33292841007504825,0.5623277355543507,0.6192564663082384,0.07603189718019399
2.0,2.0,4.7729468599033815,11.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,154,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,2.6,2.75,2.4,2.4,2.0,-0.8383739043918998,0.4709838840438306,-0.8142968190572774,-0.4954051730465919,-1.2336788477947593
2.0,2.0,4.7729468599033815,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,155,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Others,2.0,3.0,3.0,3.0,3.0,-1.9455913641876592,0.8729400311032701,0.21817159690144344,0.6192564663082384,0.4034595834239327
3.0,2.0,4.7729468599033815,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,156,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,3.0,2.0,3.0,1.8,2.0,-0.10022893119472726,-0.7348845571344876,0.21817159690144344,-1.6100668124014217,-1.2336788477947593
2.0,2.0,4.7729468599033815,11.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,157,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,2.8,2.0,1.8,1.4,1.8,-0.46930141779331397,-0.7348845571344876,-1.8467652350159978,-2.3531745719713086,-1.5611065340384978
2.0,2.0,4.7729468599033815,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,158,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.0,2.25,2.4,2.6,2.6,-0.10022893119472726,-0.33292841007504825,-0.8142968190572774,-0.12385129326164818,-0.251395789063544
2.0,2.0,4.7729468599033815,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,159,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,3.0,2.0,3.0,2.8,3.0,-0.10022893119472726,-0.7348845571344876,0.21817159690144344,0.2477025865232947,0.4034595834239327
2.0,2.0,4.7729468599033815,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,160,1,1,Male,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.0,2.25,3.0,2.6,3.0,-0.10022893119472726,-0.33292841007504825,0.21817159690144344,-0.12385129326164818,0.4034595834239327
2.0,2.0,4.7729468599033815,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,161,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,3.1,1.5,2.8,2.4,2.6,0.0843073121045661,-1.5387968512533665,-0.12598454175146376,-0.4954051730465919,-0.251395789063544
2.0,2.0,4.7729468599033815,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,162,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Others,3.9,1.75,3.0,2.8,2.6,1.5605972584989112,-1.136840704193927,0.21817159690144344,0.2477025865232947,-0.251395789063544
2.0,2.0,4.7729468599033815,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,163,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",DeepL,2.95,2.25,3.6,2.4,2.8,-0.19249705284437352,-0.33292841007504825,1.2506400128601642,-0.4954051730465919,0.07603189718019399
3.0,2.0,4.7729468599033815,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,164,1,1,Male,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,3.05,2.0,2.6,3.2,3.0,-0.00796080954508099,-0.7348845571344876,-0.4701406804043702,0.9908103460931821,0.4034595834239327
2.0,2.0,4.7729468599033815,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,165,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,4.0,2.0,4.0,3.0,4.0,1.7451335017982046,-0.7348845571344876,1.938952290165978,0.6192564663082384,2.040598014642625
2.0,2.0,4.7729468599033815,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,166,1,1,Male,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,3.0,2.75,3.0,2.4,2.4,-0.10022893119472726,0.4709838840438306,0.21817159690144344,-0.4954051730465919,-0.5788234753072827
2.0,2.0,4.7729468599033815,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,167,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,3.95,3.5,4.0,4.0,4.0,1.6528653801485584,1.676852325222149,1.938952290165978,2.4770258652329553,2.040598014642625
3.0,2.0,4.7729468599033815,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,168,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,4.0,2.25,1.2,2.2,3.4,1.7451335017982046,-0.33292841007504825,-2.8792336509747187,-0.8669590528315347,1.0583149559114093
2.0,2.0,4.7729468599033815,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,169,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,1.6,2.25,2.4,2.4,2.6,-2.6837363373848317,-0.33292841007504825,-0.8142968190572774,-0.4954051730465919,-0.251395789063544
2.0,2.0,4.7729468599033815,11.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,170,1,1,Male,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,2.9,2.25,3.0,2.2,3.0,-0.2847651744940206,-0.33292841007504825,0.21817159690144344,-0.8669590528315347,0.4034595834239327
2.0,2.0,4.7729468599033815,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,171,1,1,Male,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.85,2.25,2.6,3.2,2.8,-0.3770332961436669,-0.33292841007504825,-0.4701406804043702,0.9908103460931821,0.07603189718019399
2.0,2.0,4.7729468599033815,11.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,172,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,2.75,2.0,2.4,2.4,2.4,-0.5615695394429602,-0.7348845571344876,-0.8142968190572774,-0.4954051730465919,-0.5788234753072827
2.0,2.0,4.7729468599033815,7.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,173,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Gamma,2.3,1.5,2.4,3.0,2.2,-1.3919826342897799,-1.5387968512533665,-0.8142968190572774,0.6192564663082384,-0.9062511615510207
2.0,2.0,4.7729468599033815,6.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,174,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Tome.app,2.7,2.0,2.6,2.2,2.6,-0.6538376610926065,-0.7348845571344876,-0.4701406804043702,-0.8669590528315347,-0.251395789063544
2.0,2.0,4.7729468599033815,11.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,175,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.6,2.75,3.8,3.0,4.0,1.006988528601032,0.4709838840438306,1.5947961515130706,0.6192564663082384,2.040598014642625
2.0,2.0,4.7729468599033815,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,176,1,1,Male,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.0,2.25,2.8,2.4,2.8,-0.10022893119472726,-0.33292841007504825,-0.12598454175146376,-0.4954051730465919,0.07603189718019399
2.0,2.0,4.7729468599033815,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,177,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.95,2.5,2.6,2.6,2.4,-0.19249705284437352,0.06902773698439121,-0.4701406804043702,-0.12385129326164818,-0.5788234753072827
2.0,4.0,4.7729468599033815,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,178,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,3.3,2.0,3.0,2.8,3.2,0.453379798703152,-0.7348845571344876,0.21817159690144344,0.2477025865232947,0.7308872696676714
2.0,4.0,4.7729468599033815,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,179,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,3.55,2.0,2.8,2.4,3.0,0.9147204069513849,-0.7348845571344876,-0.12598454175146376,-0.4954051730465919,0.4034595834239327
2.0,4.0,4.7729468599033815,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,180,2,1,Female,Public,Undergraduate (S1),Sumatera Barat (Padang),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,2.55,3.25,2.6,3.2,2.6,-0.9306420260415469,1.2748961781627095,-0.4701406804043702,0.9908103460931821,-0.251395789063544
2.0,2.0,4.7729468599033815,11.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,181,2,1,Female,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Perplexity.AI,3.15,3.0,3.6,3.0,2.8,0.17657543375421236,0.8729400311032701,1.2506400128601642,0.6192564663082384,0.07603189718019399
2.0,2.0,4.7729468599033815,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,182,1,1,Male,Public,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",ChatGPT,3.9,1.0,2.4,2.4,2.8,1.5605972584989112,-2.3427091453722455,-0.8142968190572774,-0.4954051730465919,0.07603189718019399
2.0,2.0,4.0,11.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,183,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",Perplexity.AI,2.85,1.75,2.4,3.0,2.8,-0.3770332961436669,-1.136840704193927,-0.8142968190572774,0.6192564663082384,0.07603189718019399
2.0,2.0,4.0,11.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,184,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",Perplexity.AI,2.6,2.0,2.6,2.6,3.0,-0.8383739043918998,-0.7348845571344876,-0.4701406804043702,-0.12385129326164818,0.4034595834239327
2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,185,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",ChatGPT,2.05,2.25,2.4,2.0,2.0,-1.8533232425380128,-0.33292841007504825,-0.8142968190572774,-1.2385129326164783,-1.2336788477947593
2.0,2.0,7.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,186,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Education (PGSD, PGPAUD, Psychology, Guidance & Counseling)",Canva - IA,3.6,3.25,3.2,3.2,3.2,1.006988528601032,1.2748961781627095,0.5623277355543507,0.9908103460931821,0.7308872696676714
2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,187,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",ChatGPT,3.0,3.0,3.0,3.0,3.0,-0.10022893119472726,0.8729400311032701,0.21817159690144344,0.6192564663082384,0.4034595834239327
2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,188,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",ChatGPT,3.15,2.75,2.4,2.2,3.0,0.17657543375421236,0.4709838840438306,-0.8142968190572774,-0.8669590528315347,0.4034595834239327
2.0,2.0,4.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,189,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",Others,2.05,2.5,2.0,2.0,2.0,-1.8533232425380128,0.06902773698439121,-1.502609096363091,-1.2385129326164783,-1.2336788477947593
2.0,2.0,4.0,12.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,190,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",Others,3.2,3.0,3.0,3.0,3.0,0.26884355540385946,0.8729400311032701,0.21817159690144344,0.6192564663082384,0.4034595834239327
2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,191,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",ChatGPT,3.55,3.5,3.0,3.4,3.4,0.9147204069513849,1.676852325222149,0.21817159690144344,1.362364225878125,1.0583149559114093
2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,192,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",Canva - IA,3.8,2.25,3.0,2.6,3.4,1.376061015199618,-0.33292841007504825,0.21817159690144344,-0.12385129326164818,1.0583149559114093
2.0,2.0,4.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,193,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",Perplexity.AI,3.05,2.0,2.8,3.0,2.8,-0.00796080954508099,-0.7348845571344876,-0.12598454175146376,0.6192564663082384,0.07603189718019399
2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,194,2,2,Female,Private,Undergraduate (S1),North Sumatera (Medan),"Mathematics (Statistics, Math Education)",ChatGPT,3.7,3.25,3.8,2.4,3.2,1.1915247719003255,1.2748961781627095,1.5947961515130706,-0.4954051730465919,0.7308872696676714
